Location,GeoRef,AgeRangeLow,AgeRangeHigh,Sex,TotalNum,TotalNumLow95,TotalNumHigh95,TotalNumCoeffVar,TotalPerc,TotalPercLow95,TotalPercHigh95,TotalPercCoeffVar,CurrentNum,CurrentNumLow95,CurrentNumHigh95,CurrentNumCoeffVar,CurrentPerc,CurrentPercLow95,CurrentPercHigh95,CurrentPercCOeffVar,DailyNum,DailyNumLow95,DailyNumHigh95,DailyNumCoeffVar,DailyPerc,DailyPercLow95,DailyPercHigh95,DailyPercCoeffVar,OccNum,OccNumLow95,OccNumHigh95,OccNumCoeffVar,OccPerc,OccPercLow95,OccPercHigh95,OccPercCoeffVar,FormerNum,FormerNumLow95,FormerNumHigh95,FormerNumCoeffVar,FormerPerc,FormerPercLow95,FormerPercHigh95,FormerPercCoeffVar,NeverNum,NeverNumLow95,NeverNumHigh95,NeverNumCoeffVar,NeverPerc,NeverPercLow95,NeverPercHigh95,NeverPercCoeffVar,NotNum,NotNumLow95,NotNumHigh95,NotNumCoeffVar,NotPerc,NotPercLow95,NotPercHigh95,NotPercCoeffVar
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,20,24,B,18135,16305,19964,5.1,100,100,100,0,3223,1272,5174,30.9,17.8,7.1,28.4,30.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5101,2812,7391,22.9,28.1,16.1,40.2,21.9,9167,6265,12069,16.2,50.5,35,66.1,15.7,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,20,24,M,16670,13284,20056,10.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3836,1694,5978,28.5,23,10.4,35.6,28,9032,5484,12580,20,54.2,34.9,73.5,18.1,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,20,24,F,9506,6788,12223,14.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,25,34,B,7164,4920,9408,16,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5695,3328,8063,21.2,79.5,59.6,99.4,12.8,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,25,34,M,20544,15813,25275,11.7,100,100,100,0,5609,2990,8227,23.8,27.3,16.6,38,20,-1,-1,-1,-1,-1,-1,-1,-1,3080,1152,5008,31.9,15,6.7,23.3,28.2,7355,4131,10580,22.4,35.8,23.2,48.4,18,7211,4344,10078,20.3,35.1,22.7,47.5,18,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,25,34,F,9573,5689,13457,20.7,100,100,100,0,-1,-1,-1,-1,32.3,15.5,49,26.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.7,11.8,45.5,29.9,3739,1537,5941,30,39.1,21,57.1,23.6,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,35,44,B,10971,7978,13963,13.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4610,2409,6811,24.4,42,26.8,57.2,18.4,3472,1597,5346,27.6,31.6,15.7,47.6,25.7,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,35,44,M,39415,36307,42523,4,100,100,100,0,6777,4510,9044,17.1,17.2,11.4,22.9,17.1,5338,3238,7439,20.1,13.5,8.2,18.9,20.1,-1,-1,-1,-1,-1,-1,-1,-1,17652,14172,21131,10.1,44.8,36.7,52.9,9.2,14854,11414,18293,11.8,37.7,29.6,45.7,10.9,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,35,44,F,19253,16782,21724,6.5,100,100,100,0,3895,1956,5834,25.4,20.2,10.1,30.4,25.5,3062,1244,4880,30.3,15.9,6.5,25.3,30.3,-1,-1,-1,-1,-1,-1,-1,-1,8811,6243,11379,14.9,45.8,33.8,57.7,13.3,6547,4118,8976,18.9,34,22.3,45.7,17.5,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,45,64,B,20162,18332,21992,4.6,100,100,100,0,2882,1469,4296,25,14.3,7.3,21.3,24.9,2276,1119,3434,25.9,11.3,5.5,17.1,26,-1,-1,-1,-1,-1,-1,-1,-1,8841,6499,11183,13.5,43.8,33.2,54.5,12.4,8306,6096,10516,13.6,41.2,30.7,51.7,13,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,45,64,M,45387,45387,45387,0,100,100,100,0,6801,4463,9140,17.5,15,9.8,20.1,17.5,3939,2225,5653,22.2,8.7,4.9,12.5,22.2,2863,1303,4423,27.8,6.3,2.9,9.7,27.8,24857,21866,27847,6.1,54.8,48.2,61.4,6.1,13564,11001,16128,9.6,29.9,24.2,35.5,9.6,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,45,64,F,22463,22463,22463,0,100,100,100,0,3944,2278,5609,21.5,17.6,10.1,25,21.5,2517,1144,3891,27.8,11.2,5.1,17.3,27.8,-1,-1,-1,-1,-1,-1,-1,-1,12802,10621,14983,8.7,57,47.3,66.7,8.7,5551,3630,7473,17.7,24.7,16.2,33.3,17.7,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,45,54,B,22925,22925,22925,0,100,100,100,0,2858,1313,4402,27.6,12.5,5.7,19.2,27.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12054,9905,14203,9.1,52.6,43.2,62,9.1,8013,6126,9900,12,35,26.7,43.2,12,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,45,54,M,29413,26685,32141,4.7,100,100,100,0,4986,3050,6922,19.8,17,10.7,23.2,18.9,2955,1377,4533,27.2,10,4.9,15.2,26.1,2031,792,3270,31.1,6.9,2.7,11.1,31.1,15139,12518,17759,8.8,51.5,43.7,59.2,7.7,9289,7059,11519,12.2,31.6,24.6,38.6,11.3,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,45,54,F,15675,13745,17604,6.3,100,100,100,0,3402,1841,4962,23.4,21.7,11.8,31.6,23.3,2067,786,3347,31.6,13.2,5.2,21.2,31,-1,-1,-1,-1,-1,-1,-1,-1,8371,6160,10581,13.5,53.4,41.9,65,11,3902,2150,5655,22.9,24.9,14.1,35.7,22.1,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,55,64,B,13739,11586,15892,8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6768,4820,8716,14.7,49.3,36.1,62.4,13.6,5387,3522,7251,17.7,39.2,27.2,51.2,15.6,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,55,64,M,15974,13246,18702,8.7,100,100,100,0,1816,716,2915,30.9,11.4,4.6,18.1,30.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9718,7378,12058,12.3,60.8,50.5,71.1,8.6,4276,2522,6029,20.9,26.8,17.1,36.4,18.4,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,55,64,F,6788,4858,8718,14.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4432,2777,6086,19,65.3,49.9,80.7,12,-1,-1,-1,-1,24.3,8.6,40,32.9,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,65,100,B,9186,7033,11339,12,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5286,3449,7124,17.7,57.5,43.1,72,12.8,2626,1265,3988,26.5,28.6,15.7,41.5,23,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,65,100,M,20669,20669,20669,0,100,100,100,0,1221,486,1957,30.7,5.9,2.3,9.5,30.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12988,11513,14463,5.8,62.8,55.7,70,5.8,6459,5063,7855,11,31.3,24.5,38,11,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,65,100,F,9187,9187,9187,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7424,6475,8374,6.5,80.8,70.5,91.1,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,65,74,B,11482,11482,11482,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5564,4294,6834,11.6,48.5,37.4,59.5,11.6,5133,3904,6361,12.2,44.7,34,55.4,12.2,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,65,74,M,13983,12403,15564,5.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8713,7003,10422,10,62.3,52.2,72.4,8.3,4231,2881,5580,16.3,30.3,21.2,39.3,15.3,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,65,74,F,6461,5415,7506,8.3,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4913,3732,6093,12.3,76,61.6,90.5,9.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,75,100,B,7523,6482,8564,7.1,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3800,2596,5004,16.2,50.5,36.3,64.7,14.3,3119,2083,4154,16.9,41.5,28.3,54.6,16.1,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,75,100,M,6685,5105,8266,12.1,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4275,2958,5593,15.7,64,52.4,75.5,9.2,2228,1320,3137,20.8,33.3,22,44.7,17.4,-1,-1,-1,-1,-1,-1,-1,-1
"North Shore, British Columbia (Peer group B) (January 2000)",5918T,75,100,F,2726,1681,3772,19.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2512,1414,3610,22.3,92.1,80.4,103.8,6.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,12,100,B,3959,2918,5000,13.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1764,1007,2520,21.9,44.6,29.3,59.8,17.4,2014,1185,2843,21,50.9,35.2,66.6,15.8,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,12,100,M,282542,282542,282542,0,100,100,100,0,52747,45612,59883,6.9,18.7,16.1,21.2,6.9,42746,35966,49525,8.1,15.1,12.7,17.5,8.1,10002,7242,12761,14.1,3.5,2.6,4.5,14.1,129014,120080,137949,3.5,45.7,42.5,48.8,3.5,99741,90886,108596,4.5,35.3,32.2,38.4,4.5,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,12,100,F,134103,134103,134103,0,100,100,100,0,28257,23672,32841,8.3,21.1,17.7,24.5,8.3,23870,19215,28525,9.9,17.8,14.3,21.3,9.9,4386,2660,6112,20.1,3.3,2,4.6,20.1,64184,58454,69915,4.6,47.9,43.6,52.1,4.6,40751,35414,46088,6.7,30.4,26.4,34.4,6.7,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,12,19,B,148439,148439,148439,0,100,100,100,0,24490,19953,29027,9.5,16.5,13.4,19.6,9.5,18875,14523,23227,11.8,12.7,9.8,15.6,11.8,5615,3737,7494,17.1,3.8,2.5,5,17.1,64830,58656,71005,4.9,43.7,39.5,47.8,4.9,58990,52707,65274,5.4,39.7,35.5,44,5.4,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,12,19,M,30443,30443,30443,0,100,100,100,0,4881,2857,6905,21.2,16,9.4,22.7,21.2,2952,1441,4463,26.1,9.7,4.7,14.7,26.1,1929,671,3187,33.3,6.3,2.2,10.5,33.3,3347,1658,5036,25.7,11,5.4,16.5,25.7,21960,19320,24600,6.1,72.1,63.5,80.8,6.1,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,12,19,F,15377,15377,15377,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11476,9673,13278,8,74.6,62.9,86.4,8,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,12,14,B,15065,15065,15065,0,100,100,100,0,3206,1567,4845,26.1,21.3,10.4,32.2,26.1,1985,770,3200,31.2,13.2,5.1,21.2,31.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10484,8734,12235,8.5,69.6,58,81.2,8.5,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,12,14,M,11870,8978,14762,12.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10830,8054,13606,13.1,91.2,81.3,101.2,5.6,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,12,14,F,6238,4133,8342,17.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5483,3397,7568,19.4,87.9,70.3,105.5,10.2,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,15,19,B,5632,3730,7534,17.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5347,3465,7229,18,94.9,87.8,102.1,3.9,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,15,19,M,18573,15680,21465,7.9,100,100,100,0,4596,2611,6580,22,24.7,14.1,35.4,21.9,2666,1203,4130,28,14.4,6.3,22.5,28.8,1929,671,3187,33.3,10.4,3.8,17,32.4,2592,1234,3950,26.7,14,6.9,21.1,26,11130,8005,14256,14.3,59.9,46.5,73.4,11.4,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,15,19,F,9140,7035,11244,11.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5993,3916,8070,17.7,65.6,48,83.2,13.7,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,20,34,B,9433,7531,11335,10.3,100,100,100,0,2921,1345,4496,27.5,31,14.8,47.1,26.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5137,3328,6946,18,54.5,38.4,70.5,15.1,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,20,34,M,63195,59541,66848,2.9,100,100,100,0,12437,8284,16590,17,19.7,13.2,26.1,16.7,10805,6822,14789,18.8,17.1,10.9,23.3,18.5,-1,-1,-1,-1,-1,-1,-1,-1,26019,21063,30975,9.7,41.2,34,48.3,8.9,24739,20320,29157,9.1,39.1,32.1,46.2,9.2,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,20,34,F,30976,28120,33833,4.7,100,100,100,0,6739,4213,9265,19.1,21.8,13.7,29.8,18.8,6028,3576,8480,20.8,19.5,11.6,27.3,20.5,-1,-1,-1,-1,-1,-1,-1,-1,13065,9696,16434,13.2,42.2,32.7,51.6,11.4,11172,8328,14017,13,36.1,26.8,45.3,13.1,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,20,24,B,32218,29246,35191,4.7,100,100,100,0,5698,3168,8229,22.7,17.7,10.1,25.3,21.9,4777,2234,7320,27.2,14.8,7.2,22.5,26.4,-1,-1,-1,-1,-1,-1,-1,-1,12954,9648,16260,13,40.2,30.7,49.8,12.1,13566,10280,16852,12.4,42.1,32.4,51.8,11.8,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,20,24,M,25974,22070,29878,7.7,100,100,100,0,3360,1589,5132,26.9,12.9,5.9,19.9,27.6,3108,1373,4843,28.5,12,5.2,18.8,29,-1,-1,-1,-1,-1,-1,-1,-1,8963,5971,11954,17,34.5,23.9,45.1,15.6,13651,9784,17518,14.5,52.6,41.1,64,11.1,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,20,24,F,12269,9392,15146,12,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4174,1972,6376,26.9,34,17.9,50.2,24.2,6305,3457,9153,23,51.4,34.7,68.1,16.6,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,25,34,B,13705,11445,15965,8.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4789,2488,7090,24.5,34.9,19.9,50,22,7346,5019,9672,16.2,53.6,38.5,68.7,14.3,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,25,34,M,37221,32130,42311,7,100,100,100,0,9077,5284,12870,21.3,24.4,15.3,33.5,19,7697,4046,11348,24.2,20.7,12,29.4,21.4,-1,-1,-1,-1,-1,-1,-1,-1,17056,13178,20935,11.6,45.8,37.3,54.3,9.5,11088,7527,14648,16.4,29.8,20.5,39.1,15.9,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,25,34,F,18707,14739,22675,10.8,100,100,100,0,4949,2744,7153,22.7,26.5,15.1,37.8,21.8,4336,2204,6468,25.1,23.2,12.3,34,23.9,-1,-1,-1,-1,-1,-1,-1,-1,8891,5883,11899,17.3,47.5,36.4,58.7,11.9,4867,2619,7115,23.6,26,15,37,21.5,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,35,44,B,18514,14901,22126,10,100,100,100,0,4128,1915,6341,27.3,22.3,12,32.6,23.5,-1,-1,-1,-1,18.2,7.6,28.7,29.5,-1,-1,-1,-1,-1,-1,-1,-1,8165,5659,10672,15.7,44.1,32.6,55.6,13.3,6220,3701,8740,20.7,33.6,21.5,45.7,18.3,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,35,44,M,51163,47509,54817,3.6,100,100,100,0,13044,10133,15956,11.4,25.5,20,31,11,10614,7824,13404,13.4,20.7,15.5,26,12.9,2431,1088,3773,28.2,4.8,2.1,7.4,28.4,23210,19363,27057,8.5,45.4,37.8,53,8.6,14908,10872,18944,13.8,29.1,22.1,36.2,12.4,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,35,44,F,24700,21843,27556,5.9,100,100,100,0,7712,5120,10304,17.1,31.2,20.7,41.8,17.3,6630,3988,9273,20.3,26.8,16.1,37.6,20.4,-1,-1,-1,-1,-1,-1,-1,-1,10612,7432,13792,15.3,43,31.5,54.4,13.6,6376,3827,8924,20.4,25.8,16.2,35.4,18.9,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,45,64,B,26463,23490,29436,5.7,100,100,100,0,5333,3350,7316,19,20.2,13.3,27,17.4,3983,2393,5573,20.4,15.1,9.2,20.9,20,-1,-1,-1,-1,-1,-1,-1,-1,12598,9876,15320,11,47.6,37.4,57.8,10.9,8532,6009,11056,15.1,32.2,24,40.5,13.1,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,45,64,M,84017,84017,84017,0,100,100,100,0,17793,13170,22415,13.3,21.2,15.7,26.7,13.3,14412,10140,18684,15.1,17.2,12.1,22.2,15.1,3381,1326,5435,31,4,1.6,6.5,31,41271,35751,46792,6.8,49.1,42.6,55.7,6.8,24169,19651,28686,9.5,28.8,23.4,34.1,9.5,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,45,64,F,40396,40396,40396,0,100,100,100,0,10056,6735,13378,16.9,24.9,16.7,33.1,16.9,8359,5030,11687,20.3,20.7,12.5,28.9,20.3,-1,-1,-1,-1,-1,-1,-1,-1,21626,17737,25515,9.2,53.5,43.9,63.2,9.2,8057,4787,11326,20.7,19.9,11.9,28,20.7,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,45,54,B,43621,43621,43621,0,100,100,100,0,7736,5204,10268,16.7,17.7,11.9,23.5,16.7,6053,3651,8456,20.2,13.9,8.4,19.4,20.2,-1,-1,-1,-1,-1,-1,-1,-1,19645,16254,23036,8.8,45,37.3,52.8,8.8,16112,12912,19312,10.1,36.9,29.6,44.3,10.1,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,45,54,M,45838,40994,50683,5.4,100,100,100,0,9309,6197,12421,17.1,20.3,14.3,26.3,15.1,7082,4416,9748,19.2,15.4,10.1,20.8,17.7,-1,-1,-1,-1,-1,-1,-1,-1,23329,19109,27549,9.2,50.9,42.7,59.1,8.2,12744,9042,16447,14.8,27.8,20.3,35.3,13.8,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,45,54,F,21099,17688,24509,8.2,100,100,100,0,5301,2906,7696,23,25.1,14.7,35.5,21.1,4336,2038,6634,27,20.6,10.4,30.7,25.3,-1,-1,-1,-1,-1,-1,-1,-1,12000,8845,15155,13.4,56.9,44.5,69.3,11.1,3469,1306,5632,31.8,16.4,6.6,26.3,30.5,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,55,64,B,24740,20626,28854,8.5,100,100,100,0,4008,2159,5857,23.5,16.2,9.5,22.9,21.3,2746,1197,4295,28.8,11.1,5.2,17,27.1,-1,-1,-1,-1,-1,-1,-1,-1,11329,8161,14496,14.3,45.8,35.5,56.1,11.4,9275,6537,12014,15.1,37.5,27.3,47.7,13.9,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,55,64,M,38179,33334,43023,6.5,100,100,100,0,8484,5599,11369,17.3,22.2,14.6,29.8,17.5,7330,4594,10066,19,19.2,12,26.4,19,-1,-1,-1,-1,-1,-1,-1,-1,17942,13759,22125,11.9,47,37.7,56.3,10.1,11424,7891,14957,15.8,29.9,22.1,37.7,13.3,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,55,64,F,19297,15887,22708,9,100,100,100,0,4755,2777,6734,21.2,24.6,14.5,34.8,21.1,4023,2037,6008,25.2,20.8,10.4,31.3,25.6,-1,-1,-1,-1,-1,-1,-1,-1,9626,6268,12984,17.8,49.9,36.2,63.6,14,4588,2150,7026,27.1,23.8,11.8,35.7,25.6,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,65,100,B,18881,14767,22996,11.1,100,100,100,0,3728,1853,5604,25.7,19.7,10.1,29.4,24.9,3307,1510,5104,27.7,17.5,8.1,26.9,27.3,-1,-1,-1,-1,-1,-1,-1,-1,8317,5443,11190,17.6,44,32.4,55.7,13.5,6836,4121,9552,20.3,36.2,25.1,47.3,15.6,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,65,100,M,53725,53725,53725,0,100,100,100,0,4592,2969,6215,18,8.5,5.5,11.6,18,3963,2395,5530,20.2,7.4,4.5,10.3,20.2,-1,-1,-1,-1,-1,-1,-1,-1,35167,31876,38457,4.8,65.5,59.3,71.6,4.8,13966,10695,17237,11.9,26,19.9,32.1,11.9,-1,-1,-1,-1,-1,-1,-1,-1
"Capital, British Columbia (Peer group I) (January 2000)",5920T,65,100,F,22654,22654,22654,0,100,100,100,0,2075,877,3273,29.5,9.2,3.9,14.4,29.5,1886,703,3070,32,8.3,3.1,13.6,32,-1,-1,-1,-1,-1,-1,-1,-1,16909,15185,18633,5.2,74.6,67,82.3,5.2,3670,2127,5214,21.5,16.2,9.4,23,21.5,-1,-1,-1,-1,-1,-1,-1,-1
