Location,GeoRef,AgeRangeLower,AgeRangeHigher,Sex,TotalNum,TotalNumLow95,TotalNumHigh95,TotalNumCoeffVar,TotalPerc,TotalPercLow95,TotalPercHigh95,TotalPerCoeffVar,UnderNum,UnderNumLow95,UnderNumHigh95,UnderNumCoeffVar,UnderPerc,UnderPercLow95,UnderPercHigh95,UnderPercCoeffVar,NormalNum,NormalNumLow95,NormalNumHigh95,NormalNumCoeffVar,NormalPerc,NormalPercLow95,NormalPercHigh95,NormalPercCoeffVar,SomeNum,SomeNumLow95,SomeNumHigh95,SomeNumCoeffVar,SomePerc,SomPercLow95,SomPercHigh95,SomePercCoeffVar,OverNum,OverNumLow95,OverNumHigh95,OverNumCoeffVar,OverPerc,OverPercLow95,OverPercHigh95,OverPercCoeffVar,NotNum,NotNumLow95,NotNumHigh95,NotNumCoeffVar,NotPerc,NotPercLow95,NotPercHigh95,NotPercCoeffVar
"Coast Garibaldi, British Columbia (Peer group J) (January 2000)",5909T,55,64,M,8359,6611,10107,10.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2396,1375,3417,21.7,28.7,18.4,38.9,18.3,2208,1187,3229,23.6,26.4,15.4,37.4,21.2,3270,2170,4370,17.2,39.1,27.9,50.4,14.7,-1,-1,-1,-1,-1,-1,-1,-1
"Coast Garibaldi, British Columbia (Peer group J) (January 2000)",5909T,55,64,F,4489,3325,5652,13.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,995,517,1472,24.5,22.2,12.6,31.7,21.9,1429,704,2153,25.9,31.8,16.8,46.9,24.1,2005,1097,2913,23.1,44.7,29.4,59.9,17.4,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,12,64,B,3871,2792,4949,14.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1402,501,2302,32.8,36.2,16.8,55.6,27.4,-1,-1,-1,-1,-1,-1,-1,-1,1265,600,1929,26.8,32.7,15.7,49.7,26.5,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,12,64,M,136525,135829,137221,0.3,100,100,100,0,9432,6261,12602,17.2,6.9,4.6,9.2,17.1,59290,54433,64147,4.2,43.4,39.9,46.9,4.1,23548,20430,26667,6.8,17.2,15,19.5,6.7,43137,38163,48110,5.9,31.6,27.9,35.3,6,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,12,64,F,67912,67912,67912,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,26188,21977,30399,8.2,38.6,32.4,44.8,8.2,15036,12478,17595,8.7,22.1,18.4,25.9,8.7,24703,20963,28442,7.7,36.4,30.9,41.9,7.7,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,20,34,B,68613,67917,69309,0.5,100,100,100,0,7447,4792,10101,18.2,10.9,7,14.7,18,33102,29416,36787,5.7,48.2,43,53.4,5.5,8512,6390,10635,12.7,12.4,9.3,15.5,12.7,18434,14539,22329,10.8,26.9,21.1,32.7,11,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,20,34,M,34201,31423,36979,4.1,100,100,100,0,4268,2336,6200,23.1,12.5,6.6,18.4,24.1,18086,14688,21485,9.6,52.9,44.7,61.1,7.9,4004,1840,6169,27.6,11.7,5.7,17.7,26,7408,4921,9895,17.1,21.7,14.4,28.9,17.1,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,20,34,F,16676,14907,18444,5.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,9843,7412,12274,12.6,59,45.9,72.2,11.3,-1,-1,-1,-1,15.6,6.2,25,30.7,3510,1640,5379,27.2,21,10,32.1,26.9,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,20,24,B,17525,15779,19271,5.1,100,100,100,0,3548,1846,5249,24.5,20.2,10.4,30.1,24.8,8243,5697,10789,15.8,47,34.1,60,14,-1,-1,-1,-1,-1,-1,-1,-1,3898,2070,5727,23.9,22.2,11.6,32.9,24.3,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,20,24,M,12761,9316,16206,13.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,7062,3900,10225,22.8,55.3,37.5,73.2,16.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.8,7.5,32.2,31.7,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,20,24,F,6517,3871,9162,20.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,4452,2133,6771,26.6,68.3,44.7,91.9,17.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,25,34,B,6244,4115,8373,17.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,25,34,M,21440,16843,26038,10.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,11024,7699,14350,15.4,51.4,42.2,60.6,9.1,2835,1175,4495,29.9,13.2,6.6,19.9,25.7,4875,2548,7202,24.4,22.7,13.3,32.2,21.2,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,25,34,F,10159,6639,13680,17.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,5391,2834,7949,24.2,53.1,37.6,68.6,14.9,-1,-1,-1,-1,20.9,7.7,34.1,32.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,35,44,B,11281,8577,13985,12.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,5633,3726,7540,17.3,49.9,36.2,63.7,14,-1,-1,-1,-1,-1,-1,-1,-1,2733,1027,4439,31.8,24.2,10.9,37.5,28,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,35,44,M,40189,37417,42961,3.5,100,100,100,0,3816,1752,5881,27.6,9.5,4.6,14.4,26.2,17287,13930,20643,9.9,43,35.5,50.5,8.9,6605,4440,8771,16.7,16.4,11,21.8,16.8,12353,9813,14893,10.5,30.7,24,37.5,11.2,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,35,44,F,20561,18792,22330,4.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,6425,4021,8828,19.1,31.2,20,42.5,18.4,4540,2616,6463,21.6,22.1,12.9,31.3,21.3,8584,6480,10689,12.5,41.8,31.3,52.2,12.7,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,45,64,B,19628,17801,21455,4.7,100,100,100,0,2804,1322,4287,27,14.3,7.2,21.4,25.4,10862,8662,13061,10.3,55.3,45.3,65.4,9.3,-1,-1,-1,-1,-1,-1,-1,-1,3769,2436,5101,18,19.2,12.3,26.1,18.3,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,45,64,M,62135,62135,62135,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,23917,20461,27372,7.4,38.5,32.9,44.1,7.4,12938,9844,16032,12.2,20.8,15.8,25.8,12.2,23376,20167,26584,7,37.6,32.5,42.8,7,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,45,64,F,30675,30675,30675,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,9920,7449,12392,12.7,32.3,24.3,40.4,12.7,7894,5397,10390,16.1,25.7,17.6,33.9,16.1,12609,10267,14951,9.5,41.1,33.5,48.7,9.5,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,45,54,B,31460,31460,31460,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,13996,11531,16462,9,44.5,36.7,52.3,9,5045,3426,6663,16.4,16,10.9,21.2,16.4,10767,8184,13349,12.2,34.2,26,42.4,12.2,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,45,54,M,32511,28974,36049,5.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,12629,10281,14977,9.5,38.8,31.6,46.1,9.5,6483,4013,8952,19.4,19.9,13,26.9,17.8,11960,9514,14406,10.4,36.8,30,43.6,9.4,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,45,54,F,15222,12768,17676,8.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,4699,2807,6591,20.5,30.9,20.3,41.5,17.5,3992,1910,6074,26.6,26.2,13.6,38.8,24.5,6279,4785,7773,12.1,41.2,31.5,51,12,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,55,64,B,17289,15202,19376,6.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,7931,6033,9828,12.2,45.9,36.1,55.6,10.8,2491,1435,3546,21.6,14.4,8.5,20.3,20.8,5681,3856,7506,16.4,32.9,22.5,43.2,16,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,55,64,M,29623,26086,33161,6.1,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,11287,8568,14006,12.3,38.1,30.2,46,10.6,6456,4242,8670,17.5,21.8,15.5,28.1,14.8,11416,8661,14170,12.3,38.5,30.1,47,11.2,-1,-1,-1,-1,-1,-1,-1,-1
"Central Vancouver Island, British Columbia (Peer group I) (January 2000)",5910T,55,64,F,15453,12998,17907,8.1,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,5221,3276,7166,19,33.8,22.1,45.5,17.7,3902,1880,5923,26.4,25.3,13.3,37.2,24.2,6330,4317,8343,16.2,41,29.1,52.8,14.7,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,12,64,B,14171,12084,16258,7.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,6066,3724,8407,19.7,42.8,28.7,56.9,16.8,2554,1320,3788,24.6,18,9.4,26.6,24.4,5086,3091,7081,20,35.9,23.4,48.4,17.7,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,12,64,M,67934,67462,68405,0.4,100,100,100,0,4103,2509,5697,19.8,6,3.7,8.4,19.8,28499,24025,32973,8,42,35.4,48.5,7.9,11757,9098,14415,11.5,17.3,13.4,21.2,11.6,22617,19370,25864,7.3,33.3,28.5,38.1,7.4,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,12,64,F,34313,34313,34313,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,13283,9484,17082,14.6,38.7,27.6,49.8,14.6,6647,4513,8782,16.4,19.4,13.2,25.6,16.4,13457,10347,16567,11.8,39.2,30.2,48.3,11.8,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,20,34,B,33620,33148,34092,0.7,100,100,100,0,3177,1869,4484,21,9.4,5.6,13.3,21,15216,12899,17533,7.8,45.3,38.4,52.1,7.7,5109,3526,6692,15.8,15.2,10.5,19.9,15.8,9160,7137,11183,11.3,27.2,21.3,33.2,11.2,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,20,34,M,19220,17201,21240,5.4,100,100,100,0,2011,804,3217,30.6,10.5,4.2,16.7,30.4,8986,6580,11393,13.7,46.8,34.5,59,13.4,3622,1959,5285,23.4,18.8,10.1,27.6,23.6,4349,2575,6124,20.8,22.6,14.2,31.1,19,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,20,34,F,9272,8167,10378,6.1,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3574,1624,5523,27.8,38.5,17.2,59.9,28.2,2457,993,3922,30.4,26.5,10.6,42.4,30.5,2696,1181,4210,28.7,29.1,13.7,44.5,27.1,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,20,24,B,9948,8407,11488,7.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,5413,4073,6752,12.6,54.4,42.3,66.5,11.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.6,7,26.3,29.5,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,20,24,M,7287,5401,9174,13.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,4193,1963,6423,27.1,57.5,35,80,19.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,20,24,F,4054,2678,5430,17.3,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,25,34,B,3234,2000,4467,19.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1986,975,2998,26,61.4,41,81.9,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,25,34,M,11933,9168,14698,11.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,4793,3216,6370,16.8,40.2,28.5,51.8,14.8,-1,-1,-1,-1,14.1,4.9,23.3,33.3,4256,2469,6043,21.4,35.7,24.1,47.2,16.5,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,25,34,F,5219,3431,7007,17.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2696,1181,4210,28.7,51.7,28.3,75,23,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,35,44,B,6714,4841,8587,14.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3427,2226,4627,17.9,51,36,66,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,35,44,M,18801,16880,20722,5.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,8617,6580,10654,12.1,45.8,35.9,55.7,11,2778,1587,3969,21.9,14.8,8.8,20.7,20.6,6139,4336,7943,15,32.7,23.6,41.7,14.1,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,35,44,F,9787,8682,10893,5.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3799,2376,5221,19.1,38.8,25.1,52.5,18,1299,604,1993,27.3,13.3,6.1,20.4,27.4,4407,2930,5884,17.1,45,31.1,59,15.8,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,45,64,B,9014,7540,10488,8.3,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,4818,3313,6322,15.9,53.5,39.2,67.7,13.6,1479,525,2434,32.9,16.4,6.6,26.2,30.5,1733,861,2604,25.7,19.2,10.1,28.3,24.2,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,45,64,M,29912,29912,29912,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,10896,8564,13228,10.9,36.4,28.6,44.2,10.9,5356,3853,6859,14.3,17.9,12.9,22.9,14.3,12128,9906,14351,9.3,40.5,33.1,48,9.3,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,45,64,F,15254,15254,15254,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,5911,4150,7671,15.2,38.7,27.2,50.3,15.2,2892,1858,3925,18.2,19,12.2,25.7,18.2,6355,4647,8063,13.7,41.7,30.5,52.9,13.7,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,45,54,B,14659,14659,14659,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,4985,3700,6271,13.2,34,25.2,42.8,13.2,2464,1297,3632,24.2,16.8,8.8,24.8,24.2,5774,4089,7458,14.9,39.4,27.9,50.9,14.9,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,45,54,M,19254,17368,21141,5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,7267,5366,9169,13.4,37.7,28.2,47.3,12.9,3574,2238,4910,19.1,18.6,12,25.1,18.1,7530,5420,9641,14.3,39.1,29.4,48.8,12.6,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,45,54,F,9627,8361,10892,6.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3945,2473,5416,19,41,26.3,55.7,18.3,1674,763,2586,27.8,17.4,8.2,26.6,27.1,4008,2412,5603,20.3,41.6,26.8,56.4,18.2,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,55,64,B,9628,8253,11002,7.3,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3323,2279,4367,16,34.5,24.2,44.8,15.2,1900,887,2912,27.2,19.7,9.1,30.3,27.4,3523,1925,5120,23.1,36.6,22.3,50.9,19.9,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,55,64,M,10658,8771,12545,9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3628,2106,5150,21.4,34,20.5,47.6,20.3,1782,912,2653,24.9,16.7,8.9,24.6,24,4598,3167,6029,15.9,43.1,32.6,53.7,12.5,-1,-1,-1,-1,-1,-1,-1,-1
"Upper Island/Central Coast, British Columbia (Peer group J) (January 2000)",5911T,55,64,F,5627,4362,6893,11.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1966,890,3042,27.9,34.9,16.2,53.7,27.3,1217,430,2005,33,21.6,8.4,34.8,31.2,2347,1319,3375,22.3,41.7,26.7,56.7,18.3,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,12,64,B,5031,3656,6405,13.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1662,683,2641,30.1,33,16.1,50,26.2,-1,-1,-1,-1,-1,-1,-1,-1,2251,1278,3224,22,44.7,27,62.5,20.3,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,12,64,M,43092,42473,43711,0.7,100,100,100,0,2409,1525,3292,18.7,5.6,3.6,7.6,18.6,16282,14133,18431,6.7,37.8,32.8,42.8,6.8,6727,5178,8275,11.7,15.6,12,19.2,11.7,15310,12926,17695,7.9,35.5,30.1,40.9,7.8,2364,1151,3578,26.2,5.5,2.7,8.3,26.3
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,12,64,F,22360,22360,22360,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,8989,7584,10395,8,40.2,33.9,46.5,8,4064,2962,5166,13.8,18.2,13.2,23.1,13.8,8433,6928,9938,9.1,37.7,31,44.4,9.1,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,20,34,B,20732,20113,21351,1.5,100,100,100,0,1866,1051,2681,22.3,9,5.2,12.9,21.8,7293,5792,8794,10.5,35.2,27.9,42.5,10.6,2663,1592,3733,20.5,12.8,7.7,17.9,20.3,6877,5360,8394,11.3,33.2,26,40.3,11,2033,941,3125,27.4,9.8,4.5,15.1,27.7
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,20,34,M,11771,10672,12869,4.8,100,100,100,0,997,385,1609,31.3,8.5,3.2,13.8,31.9,5141,3801,6481,13.3,43.7,32.2,55.1,13.4,1605,661,2549,30,13.6,6.2,21.1,27.8,3527,2249,4805,18.5,30,19.6,40.4,17.7,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,20,34,F,6683,5942,7425,5.7,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3068,1950,4187,18.6,45.9,30.3,61.5,17.3,-1,-1,-1,-1,-1,-1,-1,-1,2584,1487,3681,21.7,38.7,21.9,55.4,22.2,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,20,24,B,5087,4198,5976,8.9,100,100,100,0,956,357,1554,32,18.8,7.2,30.4,31.5,2073,1201,2944,21.4,40.7,25.3,56.2,19.3,-1,-1,-1,-1,-1,-1,-1,-1,943,332,1554,33.1,18.5,7,30.1,31.9,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,20,24,M,5091,3798,6384,13,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2557,1543,3572,20.2,50.2,29.4,71,21.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,20,24,F,3174,2188,4160,15.8,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1696,795,2596,27.1,53.4,21.7,85.1,30.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,25,34,B,1917,1047,2787,23.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,25,34,M,6679,4990,8368,12.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2584,1483,3685,21.7,38.7,25,52.3,18,1150,419,1882,32.5,17.2,7.8,26.6,27.9,2088,1194,2982,21.9,31.3,20.8,41.7,17,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,25,34,F,3510,2186,4833,19.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1373,508,2237,32.1,39.1,21.8,56.5,22.6,-1,-1,-1,-1,-1,-1,-1,-1,1374,586,2161,29.2,39.1,22.1,56.2,22.3,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,35,44,B,3170,2213,4127,15.4,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1211,430,1992,32.9,38.2,17.1,59.3,28.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,35,44,M,13050,12128,13973,3.6,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,5366,4147,6585,11.6,41.1,31.8,50.4,11.5,1715,894,2536,24.4,13.1,7,19.3,23.9,4150,2601,5699,19,31.8,20.4,43.2,18.3,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,35,44,F,6074,5333,6815,6.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3103,2304,3902,13.1,51.1,38.7,63.5,12.4,998,453,1543,27.8,16.4,7.6,25.3,27.5,1793,942,2645,24.2,29.5,16.8,42.3,22,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,45,64,B,6977,6310,7643,4.9,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2263,1402,3124,19.4,32.4,20,44.9,19.5,-1,-1,-1,-1,-1,-1,-1,-1,2356,1314,3399,22.6,33.8,19.2,48.4,22,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,45,64,M,18271,18271,18271,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,5775,4312,7238,12.9,31.6,23.6,39.6,12.9,3407,2384,4429,15.3,18.6,13,24.2,15.3,7634,6011,9257,10.8,41.8,32.9,50.7,10.8,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,45,64,F,9603,9603,9603,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2818,1768,3867,19,29.3,18.4,40.3,19,2334,1518,3151,17.8,24.3,15.8,32.8,17.8,4056,3132,4980,11.6,42.2,32.6,51.9,11.6,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,45,54,B,8669,8669,8669,0,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,2957,2068,3847,15.3,34.1,23.9,44.4,15.3,1072,420,1724,31,12.4,4.8,19.9,31,3578,2351,4804,17.5,41.3,27.1,55.4,17.5,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,45,54,M,10060,8786,11333,6.5,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,3271,1999,4544,19.8,32.5,20.4,44.6,19,1626,921,2330,22.1,16.2,9.3,23,21.7,4151,2947,5356,14.8,41.3,29.8,52.7,14.2,-1,-1,-1,-1,-1,-1,-1,-1
"Cariboo, British Columbia (Peer group F) (January 2000)",5912T,45,54,F,5818,4877,6758,8.2,100,100,100,0,-1,-1,-1,-1,-1,-1,-1,-1,1634,626,2643,31.5,28.1,11.8,44.4,29.7,1228,546,1911,28.4,21.1,9.7,32.5,27.6,2606,1673,3539,18.3,44.8,29.9,59.7,16.9,-1,-1,-1,-1,-1,-1,-1,-1
